name,csd_refc,db_acr,gt,calc_type,Density,GSA,VSA,VF,PV,LCD,PLD,ug_at_tps,uv_at_tps,source,csft,csa,sample_weight_ug_at_tps,sample_weight_uv_at_tps
KAVGAQ_CoRE,KAVGAQ,CoRE,Real,Grand Canonical Monte Carlo,1.16,1044.6,1206.9,0.47,0.46,5.26,4.92,2.18,26.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LAZGOK_CoRE,LAZGOK,CoRE,Real,Grand Canonical Monte Carlo,1.28,0.0,0.0,0.32,0.44,4.95,3.65,1.99,26.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EZUCOS_CoRE,EZUCOS,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.43,0.39,6.22,3.17,1.91,26.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QAVWAN_CoRE,QAVWAN,CoRE,Real,Grand Canonical Monte Carlo,1.14,802.4,918.4,0.47,0.46,6.36,4.74,2.21,25.99,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FORWAL_CoRE,FORWAL,CoRE,Real,Grand Canonical Monte Carlo,1.14,0.0,0.0,0.4,0.46,6.1,3.43,2.22,25.98,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NISBEX_CoRE,NISBEX,CoRE,Real,Grand Canonical Monte Carlo,1.45,0.0,0.0,0.3,0.33,4.32,3.42,1.75,25.98,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QEWDON_CoRE,QEWDON,CoRE,Real,Grand Canonical Monte Carlo,1.42,616.8,873.9,0.49,0.37,6.85,4.97,1.78,25.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IBICAZ_CoRE,IBICAZ,CoRE,Real,Grand Canonical Monte Carlo,1.07,907.6,973.2,0.43,0.53,9.98,9.84,2.36,25.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AVIMOI_CoRE,AVIMOI,CoRE,Real,Grand Canonical Monte Carlo,1.23,702.5,861.3,0.45,0.43,5.73,4.39,2.05,25.94,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IJIROI_CoRE,IJIROI,CoRE,Real,Grand Canonical Monte Carlo,2.48,0.0,0.0,0.19,0.1,3.87,2.88,1.03,25.94,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAWWEJ_CoRE,HAWWEJ,CoRE,Real,Grand Canonical Monte Carlo,1.56,0.0,0.0,0.38,0.32,5.43,3.39,1.63,25.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HIWXER01_CoRE,HIWXER01,CoRE,Real,Grand Canonical Monte Carlo,2.52,0.0,0.0,0.16,0.15,3.23,2.68,1.02,25.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OHAQEU_CoRE,OHAQEU,CoRE,Real,Grand Canonical Monte Carlo,1.44,0.0,0.0,0.33,0.35,4.72,3.34,1.76,25.92,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QOVGOY01_CoRE,QOVGOY01,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.33,0.35,4.75,3.31,1.74,25.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XADFEP_CoRE,XADFEP,CoRE,Real,Grand Canonical Monte Carlo,1.33,0.0,0.0,0.41,0.38,4.16,2.86,1.9,25.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEMRIK_CoRE,PEMRIK,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.47,0.45,6.32,3.46,2.11,25.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YAQZUN_CoRE,YAQZUN,CoRE,Real,Grand Canonical Monte Carlo,2.96,0.0,0.0,0.29,0.16,4.42,2.72,0.87,25.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IBICIH_CoRE,IBICIH,CoRE,Real,Grand Canonical Monte Carlo,1.07,901.8,963.5,0.43,0.53,10.0,9.84,2.35,25.87,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RAYLIO_CoRE,RAYLIO,CoRE,Real,Grand Canonical Monte Carlo,1.12,923.43,1037.71,0.53,0.47,7.61,5.06,2.24,25.86,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CETJAN_CoRE,CETJAN,CoRE,Real,Grand Canonical Monte Carlo,1.05,665.5,697.2,0.37,0.51,5.9,3.8,2.39,25.85,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MUVJIX_CoRE,MUVJIX,CoRE,Real,Grand Canonical Monte Carlo,1.43,676.7,964.9,0.42,0.34,5.58,4.98,1.77,25.84,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UKUBUY_CoRE,UKUBUY,CoRE,Real,Grand Canonical Monte Carlo,1.03,1030.9,1062.4,0.52,0.52,7.25,4.49,2.42,25.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GATBUZ_CoRE,GATBUZ,CoRE,Real,Grand Canonical Monte Carlo,1.1,1018.4,1124.2,0.43,0.5,6.91,5.14,2.28,25.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NANYUX02_CoRE,NANYUX02,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.36,0.45,4.36,3.43,2.11,25.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MEJQOJ_CoRE,MEJQOJ,CoRE,Real,Grand Canonical Monte Carlo,1.21,0.0,0.0,0.43,0.45,5.07,3.68,2.07,25.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMGAY_CoRE,WEMGAY,CoRE,Real,Grand Canonical Monte Carlo,1.1,987.25,1082.53,0.54,0.49,5.51,4.35,2.28,25.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HOXKIP_CoRE,HOXKIP,CoRE,Real,Grand Canonical Monte Carlo,1.7,0.0,0.0,0.43,0.3,5.64,3.43,1.49,25.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OBONUO_CoRE,OBONUO,CoRE,Real,Grand Canonical Monte Carlo,1.08,1072.8,1163.7,0.45,0.5,8.63,4.36,2.32,25.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEGMOK04_CoRE,VEGMOK04,CoRE,Real,Grand Canonical Monte Carlo,1.11,985.2,1106.1,0.43,0.49,6.79,5.14,2.26,25.79,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMCIC_CoRE,WEMCIC,CoRE,Real,Grand Canonical Monte Carlo,2.43,0.0,0.0,0.25,0.17,5.04,3.47,1.05,25.76,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YIGFIF_CoRE,YIGFIF,CoRE,Real,Grand Canonical Monte Carlo,1.97,0.0,0.0,0.29,0.24,4.44,3.33,1.29,25.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ALUJUN_CoRE,ALUJUN,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.4,0.38,4.85,2.67,1.87,25.74,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CAKYAQ_CoRE,CAKYAQ,CoRE,Real,Grand Canonical Monte Carlo,2.05,0.0,0.0,0.27,0.22,4.09,2.78,1.24,25.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DUYREV_CoRE,DUYREV,CoRE,Real,Grand Canonical Monte Carlo,3.41,0.0,0.0,0.29,0.14,5.42,3.7,0.75,25.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MAHTAR01_CoRE,MAHTAR01,CoRE,Real,Grand Canonical Monte Carlo,1.34,518.7,695.5,0.41,0.36,5.35,4.14,1.87,25.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ECODEG_CoRE,ECODEG,CoRE,Real,Grand Canonical Monte Carlo,1.35,0.0,0.0,0.49,0.4,5.34,3.55,1.85,25.71,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UFATEA01_CoRE,UFATEA01,CoRE,Real,Grand Canonical Monte Carlo,1.22,542.6,662.2,0.47,0.42,5.37,4.1,2.04,25.69,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KOMGUP_CoRE,KOMGUP,CoRE,Real,Grand Canonical Monte Carlo,1.6,0.0,0.0,0.35,0.33,4.69,3.52,1.57,25.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUXDEO_CoRE,LUXDEO,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.52,0.44,5.13,2.58,2.11,25.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QEBGAH_CoRE,QEBGAH,CoRE,Real,Grand Canonical Monte Carlo,1.08,857.9,926.8,0.47,0.49,5.5,5.09,2.3,25.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HUYJUG_CoRE,HUYJUG,CoRE,Real,Grand Canonical Monte Carlo,0.94,1008.2,944.1,0.43,0.63,9.26,5.86,2.64,25.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KIXKOS_CoRE,KIXKOS,CoRE,Real,Grand Canonical Monte Carlo,1.43,0.0,0.0,0.38,0.33,8.14,2.85,1.76,25.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NIKJOH_CoRE,NIKJOH,CoRE,Real,Grand Canonical Monte Carlo,1.26,0.0,0.0,0.43,0.4,5.93,3.01,1.98,25.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UKUCAF_CoRE,UKUCAF,CoRE,Real,Grand Canonical Monte Carlo,1.06,984.6,1040.4,0.52,0.5,7.21,4.43,2.34,25.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MITGOL_CoRE,MITGOL,CoRE,Real,Grand Canonical Monte Carlo,2.2,270.4,593.7,0.35,0.2,4.77,3.83,1.15,25.62,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LIGHAM_CoRE,LIGHAM,CoRE,Real,Grand Canonical Monte Carlo,1.05,898.8,942.9,0.4,0.51,5.56,4.98,2.37,25.61,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AFIXAO_CoRE,AFIXAO,CoRE,Real,Grand Canonical Monte Carlo,1.12,965.2,1083.1,0.41,0.5,6.33,4.52,2.23,25.6,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
REJLEY_CoRE,REJLEY,CoRE,Real,Grand Canonical Monte Carlo,1.17,979.1,1147.5,0.47,0.45,5.19,4.85,2.13,25.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YEZKEV_CoRE,YEZKEV,CoRE,Real,Grand Canonical Monte Carlo,1.1,0.0,0.0,0.41,0.47,5.98,3.43,2.26,25.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MICNIW_CoRE,MICNIW,CoRE,Real,Grand Canonical Monte Carlo,1.08,0.0,0.0,0.44,0.53,4.82,2.77,2.3,25.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MALYIJ_CoRE,MALYIJ,CoRE,Real,Grand Canonical Monte Carlo,0.91,1134.6,1027.9,0.42,0.64,5.56,4.37,2.72,25.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OLURUI01_CoRE,OLURUI01,CoRE,Real,Grand Canonical Monte Carlo,1.5,0.0,0.0,0.45,0.34,5.43,3.47,1.66,25.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SATCAT_CoRE,SATCAT,CoRE,Real,Grand Canonical Monte Carlo,1.75,441.3,772.3,0.34,0.27,7.92,5.34,1.43,25.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMCOI_CoRE,WEMCOI,CoRE,Real,Grand Canonical Monte Carlo,2.48,0.0,0.0,0.25,0.16,5.05,3.46,1.02,25.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KEXKEF_CoRE,KEXKEF,CoRE,Real,Grand Canonical Monte Carlo,1.24,0.0,0.0,0.34,0.42,4.72,2.8,2.01,25.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IBICON_CoRE,IBICON,CoRE,Real,Grand Canonical Monte Carlo,1.22,773.8,946.9,0.42,0.46,10.1,9.94,2.05,25.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RASXIT_CoRE,RASXIT,CoRE,Real,Grand Canonical Monte Carlo,2.43,0.0,0.0,0.25,0.17,5.09,3.51,1.04,25.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BEVRAW_CoRE,BEVRAW,CoRE,Real,Grand Canonical Monte Carlo,1.63,0.0,0.0,0.17,0.28,2.99,2.76,1.54,25.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ICORAV_CoRE,ICORAV,CoRE,Real,Grand Canonical Monte Carlo,1.76,382.1,672.9,0.32,0.28,4.98,4.39,1.43,25.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NEXVUI_CoRE,NEXVUI,CoRE,Real,Grand Canonical Monte Carlo,1.36,453.8,616.8,0.36,0.39,9.08,8.95,1.84,25.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NOQLOV01_CoRE,NOQLOV01,CoRE,Real,Grand Canonical Monte Carlo,1.98,0.0,0.0,0.19,0.21,3.28,2.61,1.27,25.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FUWXOL_CoRE,FUWXOL,CoRE,Real,Grand Canonical Monte Carlo,1.49,597.9,892.2,0.48,0.35,4.77,4.43,1.67,25.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CAKYEU_CoRE,CAKYEU,CoRE,Real,Grand Canonical Monte Carlo,2.08,0.0,0.0,0.27,0.22,4.05,2.76,1.21,25.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NIKJIB_CoRE,NIKJIB,CoRE,Real,Grand Canonical Monte Carlo,1.15,0.0,0.0,0.42,0.47,7.24,3.61,2.16,25.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OGECOU_CoRE,OGECOU,CoRE,Real,Grand Canonical Monte Carlo,1.27,703.4,893.4,0.43,0.39,6.21,5.96,1.96,25.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YUJNOH_CoRE,YUJNOH,CoRE,Real,Grand Canonical Monte Carlo,1.78,0.0,0.0,0.28,0.27,5.28,3.46,1.41,25.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ICOYIK_CoRE,ICOYIK,CoRE,Real,Grand Canonical Monte Carlo,1.57,0.0,0.0,0.33,0.31,5.0,3.2,1.59,25.46,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEYFAE_CoRE,SEYFAE,CoRE,Real,Grand Canonical Monte Carlo,2.03,0.0,0.0,0.29,0.23,4.14,3.31,1.23,25.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEHQAC_CoRE,WEHQAC,CoRE,Real,Grand Canonical Monte Carlo,1.08,1165.6,1254.2,0.46,0.51,5.89,4.42,2.29,25.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AQALIO_CoRE,AQALIO,CoRE,Real,Grand Canonical Monte Carlo,2.2,0.0,0.0,0.23,0.21,3.64,2.84,1.14,25.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FIGXAU_CoRE,FIGXAU,CoRE,Real,Grand Canonical Monte Carlo,2.04,0.0,0.0,0.27,0.25,3.75,2.83,1.23,25.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UBOGAV_CoRE,UBOGAV,CoRE,Real,Grand Canonical Monte Carlo,2.29,0.0,0.0,0.41,0.21,5.08,3.09,1.09,25.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FELVOJ_CoRE,FELVOJ,CoRE,Real,Grand Canonical Monte Carlo,1.64,0.0,0.0,0.24,0.29,5.98,2.59,1.52,25.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QUFGIH_CoRE,QUFGIH,CoRE,Real,Grand Canonical Monte Carlo,1.61,0.0,0.0,0.6,0.31,5.23,3.18,1.53,25.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RUWXEN_CoRE,RUWXEN,CoRE,Real,Grand Canonical Monte Carlo,1.47,588.1,863.4,0.43,0.34,5.04,3.94,1.69,25.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VASKOR_CoRE,VASKOR,CoRE,Real,Grand Canonical Monte Carlo,1.16,772.6,894.8,0.38,0.47,4.42,4.16,2.13,25.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ELELEN_CoRE,ELELEN,CoRE,Real,Grand Canonical Monte Carlo,0.92,1135.2,1039.6,0.41,0.64,7.07,4.19,2.67,25.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MEWNEH_CoRE,MEWNEH,CoRE,Real,Grand Canonical Monte Carlo,2.54,0.0,0.0,0.23,0.16,5.43,3.65,0.99,25.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TEQTEQ_CoRE,TEQTEQ,CoRE,Real,Grand Canonical Monte Carlo,1.15,895.9,1031.4,0.45,0.45,6.71,5.82,2.15,25.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OQIQUB01_CoRE,OQIQUB01,CoRE,Real,Grand Canonical Monte Carlo,1.1,556.9,627.0,0.37,0.47,6.32,4.89,2.24,25.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ZETMOC_CoRE,ZETMOC,CoRE,Real,Grand Canonical Monte Carlo,2.18,0.0,0.0,0.35,0.23,4.71,3.2,1.15,25.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEGQID_CoRE,PEGQID,CoRE,Real,Grand Canonical Monte Carlo,2.49,0.0,0.0,0.25,0.16,5.06,3.46,1.01,25.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VETVAS_CoRE,VETVAS,CoRE,Real,Grand Canonical Monte Carlo,1.24,0.0,0.0,0.44,0.4,5.95,3.04,1.99,25.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IBICED_CoRE,IBICED,CoRE,Real,Grand Canonical Monte Carlo,1.23,776.4,951.8,0.42,0.46,10.07,9.94,2.01,25.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUFNEG_CoRE,LUFNEG,CoRE,Real,Grand Canonical Monte Carlo,1.17,979.2,1148.1,0.52,0.43,4.77,3.98,2.1,25.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SOJGOO_CoRE,SOJGOO,CoRE,Real,Grand Canonical Monte Carlo,1.25,560.5,697.9,0.44,0.41,6.25,4.92,1.97,25.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CENPUI_CoRE,CENPUI,CoRE,Real,Grand Canonical Monte Carlo,1.0,832.7,832.6,0.48,0.52,6.2,4.06,2.44,25.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUMDIG_CoRE,LUMDIG,CoRE,Real,Grand Canonical Monte Carlo,1.29,881.81,1141.49,0.55,0.42,7.91,4.95,1.91,25.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
UZATAR_CoRE,UZATAR,CoRE,Real,Grand Canonical Monte Carlo,2.21,223.5,493.4,0.34,0.2,4.7,3.77,1.13,25.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
AQALOU_CoRE,AQALOU,CoRE,Real,Grand Canonical Monte Carlo,2.24,0.0,0.0,0.23,0.21,3.62,2.83,1.12,25.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YOZCAS_CoRE,YOZCAS,CoRE,Real,Grand Canonical Monte Carlo,1.29,829.1,1070.6,0.42,0.44,8.46,4.31,1.92,25.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LAGCAZ_CoRE,LAGCAZ,CoRE,Real,Grand Canonical Monte Carlo,1.26,581.0,733.4,0.42,0.42,6.88,4.37,1.96,25.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SOKKOT_CoRE,SOKKOT,CoRE,Real,Grand Canonical Monte Carlo,1.21,588.0,712.3,0.41,0.45,6.18,5.67,2.03,25.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DUXMAL_CoRE,DUXMAL,CoRE,Real,Grand Canonical Monte Carlo,1.16,582.0,674.4,0.49,0.45,4.53,3.89,2.11,25.26,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QUSBIQ_CoRE,QUSBIQ,CoRE,Real,Grand Canonical Monte Carlo,0.98,1259.7,1230.0,0.5,0.62,5.33,4.23,2.49,25.26,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EBUQIB_CoRE,EBUQIB,CoRE,Real,Grand Canonical Monte Carlo,1.1,619.6,683.1,0.45,0.46,6.04,4.38,2.23,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FURQOZ01_CoRE,FURQOZ01,CoRE,Real,Grand Canonical Monte Carlo,1.38,667.0,964.0,0.37,0.38,8.85,7.91,1.79,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HIXDOH01_CoRE,HIXDOH01,CoRE,Real,Grand Canonical Monte Carlo,1.85,0.0,0.0,0.37,0.27,5.15,2.84,1.34,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PENNUT_CoRE,PENNUT,CoRE,Real,Grand Canonical Monte Carlo,1.35,766.8,1031.5,0.4,0.38,5.52,4.07,1.83,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SUJREV_CoRE,SUJREV,CoRE,Real,Grand Canonical Monte Carlo,1.22,0.0,0.0,0.31,0.4,4.09,3.05,2.02,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XALDOE_CoRE,XALDOE,CoRE,Real,Grand Canonical Monte Carlo,0.99,132.9,131.8,0.42,0.56,8.73,3.87,2.48,25.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEYDUW_CoRE,SEYDUW,CoRE,Real,Grand Canonical Monte Carlo,1.65,0.0,0.0,0.29,0.28,4.09,3.25,1.5,25.24,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QOWLEU_CoRE,QOWLEU,CoRE,Real,Grand Canonical Monte Carlo,1.41,764.5,1080.5,0.36,0.38,7.55,5.63,1.75,25.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEGBIR_CoRE,SEGBIR,CoRE,Real,Grand Canonical Monte Carlo,1.27,602.91,765.28,0.52,0.41,10.06,9.57,1.94,25.23,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CAKYIY_CoRE,CAKYIY,CoRE,Real,Grand Canonical Monte Carlo,2.1,0.0,0.0,0.27,0.21,4.03,2.74,1.18,25.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DATPIY_CoRE,DATPIY,CoRE,Real,Grand Canonical Monte Carlo,2.43,0.0,0.0,0.25,0.17,5.01,3.45,1.03,25.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIHMEW_CoRE,MIHMEW,CoRE,Real,Grand Canonical Monte Carlo,1.47,0.0,0.0,0.44,0.34,5.93,3.04,1.68,25.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NOKPEJ_CoRE,NOKPEJ,CoRE,Real,Grand Canonical Monte Carlo,1.64,0.0,0.0,0.31,0.33,4.49,3.71,1.51,25.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEJBAL_CoRE,SEJBAL,CoRE,Real,Grand Canonical Monte Carlo,1.17,440.4,515.5,0.36,0.44,5.28,3.84,2.1,25.22,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YEZKIZ_CoRE,YEZKIZ,CoRE,Real,Grand Canonical Monte Carlo,1.12,0.0,0.0,0.4,0.46,5.89,3.34,2.19,25.2,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
METYIU_CoRE,METYIU,CoRE,Real,Grand Canonical Monte Carlo,1.31,839.8,1100.4,0.4,0.41,7.46,4.86,1.88,25.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XALCUJ_CoRE,XALCUJ,CoRE,Real,Grand Canonical Monte Carlo,1.0,110.2,109.8,0.42,0.56,8.78,3.81,2.44,25.17,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FAFMAC_CoRE,FAFMAC,CoRE,Real,Grand Canonical Monte Carlo,1.26,789.5,996.9,0.41,0.43,6.82,5.39,1.95,25.16,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LUMDEC_CoRE,LUMDEC,CoRE,Real,Grand Canonical Monte Carlo,1.29,877.1,1134.1,0.41,0.42,7.82,4.89,1.91,25.15,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JOSNAG01_CoRE,JOSNAG01,CoRE,Real,Grand Canonical Monte Carlo,1.49,0.0,0.0,0.33,0.34,4.32,3.48,1.65,25.12,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
