Name,CSD Refcode,Database_Acronym,Generic Identity,Calculation Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal Structure File Type,Crystal Structure Availability,matched_not_open_in_col
ja512973b_si_005_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.291153,5496.62,1600.36,0.8684,2.98262,25.24149,10.49588,DOI: 10.5281/zenodo.3532736,CIF (P1 Symmetry),Open Source,
LAWGUM_CoRE,LAWGUM,CoRE,Real,Crystallographic properties,0.58881,3732.76,2197.88,0.829107,1.37444,15.11215,7.93483,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VUSKAW_CoRE,VUSKAW,CoRE,Real,Crystallographic properties,0.594675,3625.3,2155.88,0.83445,1.36081,14.98857,7.97019,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SERCAV_clean,SERCAV,CoRE 2019,Real,Machine Learning,0.426363,4252.85,1813.26,0.8478,1.98845,22.94992,7.68501,DOI: 10.5281/zenodo.3541714,CIF (P1 Symmetry),Open Source,
LAWFUL_clean,LAWFUL,CoRE 2019,Real,Machine Learning,0.589907,3778.92,2229.21,0.8122,1.37683,15.1002,7.9585,DOI: 10.5281/zenodo.3533567,CIF (P1 Symmetry),Open Source,
GISNED_clean,GISNED,CoRE 2019,Real,Machine Learning,0.446812,4557.7,2036.44,0.8226,1.84104,16.88394,10.60987,DOI: 10.5281/zenodo.3531400,CIF (P1 Symmetry),Open Source,
XANKUU_clean,XANKUU,CoRE 2019,Real,Machine Learning,0.437378,4781.03,2091.12,0.821,1.8771,15.0285,11.79672,DOI: 10.5281/zenodo.3539009,CIF (P1 Symmetry),Open Source,
VAZTOG_CoRE,VAZTOG,CoRE,Real,Crystallographic properties,0.589901,3681.14,2171.51,0.820994,1.36913,15.08354,7.93969,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ja074366osi20070816_031204_clean,Not Applicable,CoRE 2019,Real,Machine Learning,0.595037,3702.8,2203.3,0.8104,1.36193,15.02646,7.9821,DOI: 10.5281/zenodo.3532668,CIF (P1 Symmetry),Open Source,
LAWFOF_clean,LAWFOF,CoRE 2019,Real,Machine Learning,0.589497,3787.72,2232.85,0.8124,1.37812,15.10116,7.95608,DOI: 10.5281/zenodo.3533566,CIF (P1 Symmetry),Open Source,
EDUSIF_CoRE,EDUSIF,CoRE,Real,Crystallographic properties,0.593338,3634.13,2156.27,0.829192,1.36205,15.06639,7.91583,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LAWGAS_clean,LAWGAS,CoRE 2019,Real,Machine Learning,0.589907,3787.24,2234.12,0.812,1.37649,15.0923,7.9386,DOI: 10.5281/zenodo.3533569,CIF (P1 Symmetry),Open Source,
LATFOC_clean,LATFOC,CoRE 2019,Real,Machine Learning,0.595896,3735.02,2225.69,0.8124,1.36332,15.02876,7.94106,DOI: 10.5281/zenodo.3533549,CIF (P1 Symmetry),Open Source,
DITJOH_CoRE,DITJOH,CoRE,Real,Crystallographic properties,0.448746,4073.3,1827.88,0.863084,1.83807,19.42606,8.59079,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
BEWCUD_clean,BEWCUD,CoRE 2019,Real,Machine Learning,0.476468,4456.97,2123.61,0.8196,1.72016,11.43013,9.61646,DOI: 10.5281/zenodo.3540141,CIF (P1 Symmetry),Open Source,
VUSKEA_CoRE,VUSKEA,CoRE,Real,Crystallographic properties,0.594675,3590.01,2134.89,0.835039,1.36069,14.99758,7.99679,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LATFUI_clean,LATFUI,CoRE 2019,Real,Machine Learning,0.595966,3736.52,2226.84,0.8124,1.36317,15.03569,7.93728,DOI: 10.5281/zenodo.3533550,CIF (P1 Symmetry),Open Source,
VAZTUM_clean,VAZTUM,CoRE 2019,Real,Machine Learning,0.591689,3796.89,2246.58,0.8116,1.37167,15.07409,7.93508,DOI: 10.5281/zenodo.3538105,CIF (P1 Symmetry),Open Source,
QIYDEJ_clean,QIYDEJ,CoRE 2019,Real,Machine Learning,0.431427,4398.73,1897.73,0.814,1.88676,22.48969,11.55679,DOI: 10.5281/zenodo.3536041,CIF (P1 Symmetry),Open Source,
ja512973b_si_004_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.298536,5504.68,1643.34,0.864,2.89413,23.13451,12.211,DOI: 10.5281/zenodo.3532735,CIF (P1 Symmetry),Open Source,
MIBQAR20_clean,MIBQAR20,CoRE 2019,Real,Machine Learning,0.598642,3697.7,2213.6,0.8068,1.34772,14.99836,7.96906,DOI: 10.5281/zenodo.3534171,CIF (P1 Symmetry),Open Source,
PEVPUD_CoRE,PEVPUD,CoRE,Real,Crystallographic properties,0.594947,3647.2,2169.89,0.837394,1.36715,14.95522,7.91451,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VUSJUP_CoRE,VUSJUP,CoRE,Real,Crystallographic properties,0.519287,4141.45,2150.6,0.829185,1.62842,14.85288,8.72882,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PEDRIA_clean,PEDRIA,CoRE 2019,Real,Machine Learning,0.589901,3806.46,2245.43,0.8114,1.37549,15.09269,7.93434,DOI: 10.5281/zenodo.3535500,CIF (P1 Symmetry),Open Source,
VAGMOH_CoRE,VAGMOH,CoRE,Real,Crystallographic properties,0.49461,4666.7,2308.2,0.844351,1.60235,9.55899,7.68344,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
JEJWEB_CoRE,JEJWEB,CoRE,Real,Crystallographic properties,0.544347,4046.22,2202.55,0.835909,1.46247,11.26677,8.58933,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ODIXEG_CoRE,ODIXEG,CoRE,Real,Crystallographic properties,0.552173,4090.3,2258.55,0.836547,1.42075,10.36031,7.47097,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HOLQUW_clean,HOLQUW,CoRE 2019,Real,Machine Learning,0.59591,3627.6,2161.72,0.8156,1.36866,14.90065,7.96317,DOI: 10.5281/zenodo.3540721,CIF (P1 Symmetry),Open Source,
FAZPUT_clean,FAZPUT,CoRE 2019,Real,Machine Learning,0.411632,4180.8,1720.95,0.8606,2.0907,23.55722,22.94133,DOI: 10.5281/zenodo.3530844,CIF (P1 Symmetry),Open Source,
TOVJIZ_clean,TOVJIZ,CoRE 2019,Real,Machine Learning,0.451159,4503.64,2031.86,0.8026,1.77897,12.65101,8.2906,DOI: 10.5281/zenodo.3537427,CIF (P1 Symmetry),Open Source,
KOPHOO_clean,KOPHOO,CoRE 2019,Real,Machine Learning,0.493516,4478.23,2210.08,0.8134,1.64817,11.39023,9.57458,DOI: 10.5281/zenodo.3533320,CIF (P1 Symmetry),Open Source,
FAZQII_clean,FAZQII,CoRE 2019,Real,Machine Learning,0.40217,4275.89,1719.64,0.8612,2.14138,23.93871,23.23915,DOI: 10.5281/zenodo.3530846,CIF (P1 Symmetry),Open Source,
ICAQUA_clean,ICAQUA,CoRE 2019,Real,Machine Learning,0.454259,4186.33,1901.68,0.8168,1.79809,20.49272,8.04391,DOI: 10.5281/zenodo.3540773,CIF (P1 Symmetry),Open Source,
YIPDOR_clean,YIPDOR,CoRE 2019,Real,Machine Learning,0.44826,5444.55,2440.58,0.7974,1.77888,10.31977,7.54281,DOI: 10.5281/zenodo.3539570,CIF (P1 Symmetry),Open Source,
NIMQEH_clean,NIMQEH,CoRE 2019,Real,Machine Learning,0.459453,4128.44,1896.83,0.8302,1.80693,23.25166,7.78548,DOI: 10.5281/zenodo.3541276,CIF (P1 Symmetry),Open Source,
HOLRAD_clean,HOLRAD,CoRE 2019,Real,Machine Learning,0.598797,3636.27,2177.39,0.8118,1.35572,14.85767,7.83508,DOI: 10.5281/zenodo.3540722,CIF (P1 Symmetry),Open Source,
LARXUA_clean,LARXUA,CoRE 2019,Real,Machine Learning,0.43704,4368.3,1909.12,0.8068,1.84605,21.8367,11.13953,DOI: 10.5281/zenodo.3533536,CIF (P1 Symmetry),Open Source,
ERARUM_clean,ERARUM,CoRE 2019,Real,Machine Learning,0.348363,4736.71,1650.1,0.8548,2.45376,21.47312,11.15227,DOI: 10.5281/zenodo.3530502,CIF (P1 Symmetry),Open Source,
UGEMOK_clean,UGEMOK,CoRE 2019,Real,Machine Learning,0.489073,3994.18,1953.45,0.8062,1.64842,14.34298,9.58261,DOI: 10.5281/zenodo.3541864,CIF (P1 Symmetry),Open Source,
VEWKUF_CoRE,VEWKUF,CoRE,Real,Crystallographic properties,0.453759,4441.87,2015.54,0.816356,1.75543,12.54108,11.20157,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PEVQAK_CoRE,PEVQAK,CoRE,Real,Crystallographic properties,0.602423,3634.33,2189.4,0.836102,1.34679,14.87307,7.88772,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FAHPOV_CoRE,FAHPOV,CoRE,Real,Crystallographic properties,0.465056,4026.15,1872.38,0.841177,1.77153,15.83326,12.70856,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XAHPON_CoRE,XAHPON,CoRE,Real,Crystallographic properties,0.284265,5268.35,1497.61,0.915979,3.10175,17.29514,15.33221,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ja512311a_si_003_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.491487,4492.38,2207.95,0.8056,1.63911,11.88887,9.00529,DOI: 10.5281/zenodo.3532727,CIF (P1 Symmetry),Open Source,
VEDWUY_clean,VEDWUY,CoRE 2019,Real,Machine Learning,0.456033,4163.01,1898.47,0.8124,1.78145,20.34444,8.08919,DOI: 10.5281/zenodo.3541982,CIF (P1 Symmetry),Open Source,
FEBXIV_CoRE,FEBXIV,CoRE,Real,Crystallographic properties,0.293688,5165.84,1517.15,0.914638,2.9972,17.28638,15.74639,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
JOZWIG01_clean,JOZWIG01,CoRE 2019,Real,Machine Learning,0.4608,4130.8,1903.47,0.8054,1.74783,21.80186,8.7575,DOI: 10.5281/zenodo.3540950,CIF (P1 Symmetry),Open Source,
CEKNIQ_clean,CEKNIQ,CoRE 2019,Real,Machine Learning,0.450433,3716.94,1674.23,0.8472,1.88086,19.34511,12.33787,DOI: 10.5281/zenodo.3540232,CIF (P1 Symmetry),Open Source,
HOMXOX_clean,HOMXOX,CoRE 2019,Real,Machine Learning,0.403004,4357.35,1756.03,0.8498,2.10866,23.86195,23.18934,DOI: 10.5281/zenodo.3540723,CIF (P1 Symmetry),Open Source,
CUSXIY_clean,CUSXIY,CoRE 2019,Real,Machine Learning,0.291845,5374.4,1568.49,0.8896,3.04819,15.40731,13.34223,DOI: 10.5281/zenodo.3540300,CIF (P1 Symmetry),Open Source,
YUSWEP_CoRE,YUSWEP,CoRE,Real,Crystallographic properties,0.403891,4145.32,1674.26,0.869449,2.06429,37.31813,13.00592,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MUZKAV_clean,MUZKAV,CoRE 2019,Real,Machine Learning,0.40339,4251.06,1714.83,0.8208,2.03476,17.45826,13.87931,DOI: 10.5281/zenodo.3534451,CIF (P1 Symmetry),Open Source,
IYOWID01_clean,IYOWID01,CoRE 2019,Real,Machine Learning,0.457633,4149.35,1898.88,0.8112,1.7726,20.34493,8.04229,DOI: 10.5281/zenodo.3540870,CIF (P1 Symmetry),Open Source,
UPOZAB_CoRE,UPOZAB,CoRE,Real,Crystallographic properties,0.559386,3262.89,1825.21,0.854774,1.46152,18.72701,9.17011,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EFAYEQ_clean_h,EFAYEQ,CoRE 2019,Real,Machine Learning,0.445208,5169.29,2301.41,0.8028,1.8032,11.33412,8.20992,DOI: 10.5281/zenodo.3530290,CIF (P1 Symmetry),Open Source,
SETTAO_CoRE,SETTAO,CoRE,Real,Crystallographic properties,0.534109,3807.85,2033.81,0.862479,1.48197,13.88196,10.03543,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
DICKEH_CoRE,DICKEH,CoRE,Real,Crystallographic properties,0.522471,4492.48,2347.19,0.851652,1.53674,12.83987,7.4101,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SAHYIK_CoRE,SAHYIK,CoRE,Real,Crystallographic properties,0.604717,3631.45,2196.0,0.827888,1.33219,14.94618,7.83064,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XANLUV_CoRE,XANLUV,CoRE,Real,Crystallographic properties,0.567489,3805.76,2159.73,0.832174,1.41561,13.12173,9.2255,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IDEYOF_clean,IDEYOF,CoRE 2019,Real,Machine Learning,0.42881,5779.04,2478.11,0.8074,1.88288,10.03153,6.17304,DOI: 10.5281/zenodo.3532230,CIF (P1 Symmetry),Open Source,
NEXVET_clean,NEXVET,CoRE 2019,Real,Machine Learning,0.572296,3880.01,2220.51,0.8096,1.41465,15.05129,7.94511,DOI: 10.5281/zenodo.3534656,CIF (P1 Symmetry),Open Source,
EFAYEQ_CoRE,EFAYEQ,CoRE,Real,Crystallographic properties,0.445224,5127.51,2282.89,0.811988,1.80841,11.3339,8.20988,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XALTIP_CoRE,XALTIP,CoRE,Real,Crystallographic properties,0.551216,3296.3,1816.97,0.851945,1.46903,18.68299,9.17237,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NUVXUZ_clean,NUVXUZ,CoRE 2019,Real,Machine Learning,0.500285,3550.84,1776.43,0.8514,1.70183,23.89274,9.6738,DOI: 10.5281/zenodo.3541304,CIF (P1 Symmetry),Open Source,
BOLZIN_clean,BOLZIN,CoRE 2019,Real,Machine Learning,0.466942,4222.32,1971.58,0.8076,1.72955,18.71247,7.75585,DOI: 10.5281/zenodo.3529010,CIF (P1 Symmetry),Open Source,
ENITAX_CoRE,ENITAX,CoRE,Real,Crystallographic properties,0.573061,4020.69,2304.1,0.831364,1.35723,10.08149,7.22011,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
QAHDUA_clean,QAHDUA,CoRE 2019,Real,Machine Learning,0.425592,4148.76,1765.68,0.8564,2.01226,23.63634,22.83001,DOI: 10.5281/zenodo.3541517,CIF (P1 Symmetry),Open Source,
AVAKIT_clean,AVAKIT,CoRE 2019,Real,Machine Learning,0.341138,4622.72,1576.98,0.8774,2.57198,24.85817,11.74477,DOI: 10.5281/zenodo.3540108,CIF (P1 Symmetry),Open Source,
TOVJOF_clean,TOVJOF,CoRE 2019,Real,Machine Learning,0.470537,4335.39,2039.96,0.8052,1.71124,12.42499,8.36781,DOI: 10.5281/zenodo.3537428,CIF (P1 Symmetry),Open Source,
ZIJSAO_clean,ZIJSAO,CoRE 2019,Real,Machine Learning,0.465536,4734.65,2204.15,0.8128,1.74594,20.32962,7.50871,DOI: 10.5281/zenodo.3539931,CIF (P1 Symmetry),Open Source,
PUZLUS_CoRE,PUZLUS,CoRE,Real,Crystallographic properties,0.46153,4968.08,2292.92,0.834292,1.72838,15.09144,8.39804,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
POHWIU_clean,POHWIU,CoRE 2019,Real,Machine Learning,0.460887,4229.57,1949.35,0.8104,1.75835,15.94965,10.39364,DOI: 10.5281/zenodo.3535711,CIF (P1 Symmetry),Open Source,
KINSAD_clean,KINSAD,CoRE 2019,Real,Machine Learning,0.492709,4363.02,2149.7,0.8028,1.62936,11.45326,8.8535,DOI: 10.5281/zenodo.3533229,CIF (P1 Symmetry),Open Source,
MUBZOA_auto,MUBZOA,CoRE 2019,Real,Machine Learning,0.441638,4506.52,1990.25,0.8132,1.84133,18.72717,7.12,DOI: 10.5281/zenodo.3534370,CIF (P1 Symmetry),Open Source,
DOZCEC_clean,DOZCEC,CoRE 2019,Real,Machine Learning,0.458248,4103.57,1880.45,0.8106,1.76891,19.11403,11.74027,DOI: 10.5281/zenodo.3530080,CIF (P1 Symmetry),Open Source,
UVAHIK_clean,UVAHIK,CoRE 2019,Real,Machine Learning,0.491873,4041.03,1987.67,0.808,1.6427,16.96735,8.58893,DOI: 10.5281/zenodo.3537884,CIF (P1 Symmetry),Open Source,
PEVQIS_clean_h,PEVQIS,CoRE 2019,Real,Machine Learning,0.605776,3681.29,2230.04,0.8056,1.32986,14.89727,7.78421,DOI: 10.5281/zenodo.3535593,CIF (P1 Symmetry),Open Source,
XUPGIA_clean,XUPGIA,CoRE 2019,Real,Machine Learning,0.425692,4122.53,1754.93,0.846,1.98735,22.86307,22.29654,DOI: 10.5281/zenodo.3539376,CIF (P1 Symmetry),Open Source,
UNIGEE_CoRE,UNIGEE,CoRE,Real,Crystallographic properties,0.605547,3576.19,2165.55,0.829741,1.32895,14.93052,7.82687,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
DITJIB_CoRE,DITJIB,CoRE,Real,Crystallographic properties,0.521418,3397.8,1771.67,0.870791,1.60349,20.3631,9.01147,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LIKDOA_clean,LIKDOA,CoRE 2019,Real,Machine Learning,0.536397,3650.16,1957.94,0.8154,1.52014,18.48324,9.41931,DOI: 10.5281/zenodo.3533708,CIF (P1 Symmetry),Open Source,
ZAHLEC_clean,ZAHLEC,CoRE 2019,Real,Machine Learning,0.504189,5356.61,2700.75,0.8076,1.60178,10.74057,8.40432,DOI: 10.5281/zenodo.3539817,CIF (P1 Symmetry),Open Source,
PEVQEO_CoRE,PEVQEO,CoRE,Real,Crystallographic properties,0.610855,3575.29,2183.98,0.842854,1.32447,14.85768,7.95313,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MAHCEG_clean,MAHCEG,CoRE 2019,Real,Machine Learning,0.531149,4046.05,2149.05,0.8144,1.53328,18.51843,7.97271,DOI: 10.5281/zenodo.3534004,CIF (P1 Symmetry),Open Source,
PEVQOY_clean_h,PEVQOY,CoRE 2019,Real,Machine Learning,0.613708,3637.4,2232.3,0.8108,1.32115,14.80942,7.88362,DOI: 10.5281/zenodo.3535594,CIF (P1 Symmetry),Open Source,
DAWMUL_CoRE,DAWMUL,CoRE,Real,Crystallographic properties,0.266217,5736.62,1527.18,0.929271,3.3332,28.65016,14.32516,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SOKXOH_clean,SOKXOH,CoRE 2019,Real,Machine Learning,0.423627,4395.43,1862.02,0.8094,1.91064,22.96741,14.74434,DOI: 10.5281/zenodo.3541732,CIF (P1 Symmetry),Open Source,
MUDTAH_CoRE,MUDTAH,CoRE,Real,Crystallographic properties,0.562193,3693.85,2076.66,0.852986,1.41182,18.89369,6.63386,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OGEBAF01_clean,OGEBAF01,CoRE 2019,Real,Machine Learning,0.504959,4068.08,2054.21,0.8166,1.61716,14.74547,10.54801,DOI: 10.5281/zenodo.3535023,CIF (P1 Symmetry),Open Source,
XANLOP_clean,XANLOP,CoRE 2019,Real,Machine Learning,0.45384,3818.0,1732.76,0.8356,1.84118,26.49082,11.10428,DOI: 10.5281/zenodo.3542186,CIF (P1 Symmetry),Open Source,
GAQYIH_CoRE,GAQYIH,CoRE,Real,Crystallographic properties,0.559917,3713.05,2079.0,0.837613,1.51718,20.25844,8.96976,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VUJBEI_CoRE,VUJBEI,CoRE,Real,Crystallographic properties,0.562611,3718.28,2091.95,0.853052,1.40934,18.44776,6.57566,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VUJBIM_CoRE,VUJBIM,CoRE,Real,Crystallographic properties,0.560742,3721.31,2086.69,0.846988,1.41413,18.70668,6.62187,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FAZQUU_clean,FAZQUU,CoRE 2019,Real,Machine Learning,0.424796,4109.56,1745.72,0.8502,2.00143,23.75535,23.11133,DOI: 10.5281/zenodo.3530847,CIF (P1 Symmetry),Open Source,
ja512973b_si_002_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.458587,4925.43,2258.74,0.7852,1.71222,17.75046,8.47189,DOI: 10.5281/zenodo.3532733,CIF (P1 Symmetry),Open Source,
ja507947d_si_001_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.493165,4145.4,2044.36,0.8062,1.63475,17.5271,9.15991,DOI: 10.5281/zenodo.3532721,CIF (P1 Symmetry),Open Source,
FEWXEM_clean,FEWXEM,CoRE 2019,Real,Machine Learning,0.48374,4532.85,2192.72,0.805,1.66412,17.92481,8.14411,DOI: 10.5281/zenodo.3540522,CIF (P1 Symmetry),Open Source,
MUBZUG_auto,MUBZUG,CoRE 2019,Real,Machine Learning,0.469492,4163.83,1954.88,0.8032,1.71078,18.63539,7.90997,DOI: 10.5281/zenodo.3534371,CIF (P1 Symmetry),Open Source,
ROGMEG_CoRE,ROGMEG,CoRE,Real,Crystallographic properties,0.537487,4009.31,2154.95,0.818891,1.45627,12.39266,9.91436,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TOVJAR_clean,TOVJAR,CoRE 2019,Real,Machine Learning,0.516295,4005.36,2067.95,0.809,1.56693,12.4053,8.52361,DOI: 10.5281/zenodo.3537425,CIF (P1 Symmetry),Open Source,
KARNAU_CoRE,KARNAU,CoRE,Real,Crystallographic properties,0.459782,4036.75,1856.03,0.843085,1.73891,15.53234,10.48172,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XUDNUH_clean,XUDNUH,CoRE 2019,Real,Machine Learning,0.492653,4653.12,2292.38,0.8076,1.63929,12.36127,6.84234,DOI: 10.5281/zenodo.3539320,CIF (P1 Symmetry),Open Source,
NUVYAG_clean,NUVYAG,CoRE 2019,Real,Machine Learning,0.494384,4940.77,2442.64,0.8004,1.61898,15.73471,7.78647,DOI: 10.5281/zenodo.3534903,CIF (P1 Symmetry),Open Source,
acs.inorgchem.6b01740_ic6b01740_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,0.473321,4935.34,2336.0,0.7938,1.67709,15.68052,8.0633,DOI: 10.5281/zenodo.3528308,CIF (P1 Symmetry),Open Source,
JOZWOM_clean,JOZWOM,CoRE 2019,Real,Machine Learning,0.48225,3939.01,1899.59,0.8054,1.67009,22.16597,8.69473,DOI: 10.5281/zenodo.3540952,CIF (P1 Symmetry),Open Source,
VANNIK_clean,VANNIK,CoRE 2019,Real,Machine Learning,0.488133,3703.29,1807.7,0.8496,1.74051,12.11733,10.70076,DOI: 10.5281/zenodo.3538033,CIF (P1 Symmetry),Open Source,
FUTTOF_clean,FUTTOF,CoRE 2019,Real,Machine Learning,0.486743,4519.67,2199.92,0.8104,1.66494,12.27565,10.7875,DOI: 10.5281/zenodo.3531145,CIF (P1 Symmetry),Open Source,
VOLRAQ01_clean,VOLRAQ01,CoRE 2019,Real,Machine Learning,0.561351,3314.7,1860.71,0.8394,1.49532,16.89388,11.18221,DOI: 10.5281/zenodo.3542017,CIF (P1 Symmetry),Open Source,
WAVROC_CoRE,WAVROC,CoRE,Real,Crystallographic properties,0.52911,3661.18,1937.17,0.84224,1.48387,18.88525,7.91531,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MUDTEL_CoRE,MUDTEL,CoRE,Real,Crystallographic properties,0.559282,3718.73,2079.82,0.847841,1.41903,19.09514,6.59272,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FAZQOO_clean,FAZQOO,CoRE 2019,Real,Machine Learning,0.426205,4137.98,1763.63,0.844,1.98027,23.50242,22.72993,DOI: 10.5281/zenodo.3540510,CIF (P1 Symmetry),Open Source,
PEVQOY_CoRE,PEVQOY,CoRE,Real,Crystallographic properties,0.613708,3592.71,2204.87,0.830581,1.31466,14.80942,7.88362,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PODKOK_clean,PODKOK,CoRE 2019,Real,Machine Learning,0.489414,4455.72,2180.69,0.8128,1.66076,18.51885,8.56409,DOI: 10.5281/zenodo.3535691,CIF (P1 Symmetry),Open Source,
FEWXIQ_clean,FEWXIQ,CoRE 2019,Real,Machine Learning,0.482905,4678.25,2259.15,0.7942,1.64463,17.35042,7.46306,DOI: 10.5281/zenodo.3540523,CIF (P1 Symmetry),Open Source,
cg500175k_si_001_auto,Not Applicable,CoRE 2019,Real,Machine Learning,0.51525,3653.11,1882.27,0.821,1.5934,20.37708,9.90922,DOI: 10.5281/zenodo.3529350,CIF (P1 Symmetry),Open Source,
XUNJAT_clean,XUNJAT,CoRE 2019,Real,Machine Learning,0.43082,4134.19,1781.09,0.8472,1.96648,23.54518,22.71731,DOI: 10.5281/zenodo.3542267,CIF (P1 Symmetry),Open Source,
LIHFAK_CoRE,LIHFAK,CoRE,Real,Crystallographic properties,0.502805,3958.23,1990.22,0.825413,1.60388,14.5391,12.07725,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VAXJOW_clean,VAXJOW,CoRE 2019,Real,Machine Learning,0.559007,3878.18,2167.93,0.8062,1.4422,13.45467,8.86133,DOI: 10.5281/zenodo.3538076,CIF (P1 Symmetry),Open Source,
OLOGEC_CoRE,OLOGEC,CoRE,Real,Crystallographic properties,0.526318,3817.17,2009.05,0.836888,1.53307,13.04043,10.53518,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OKUSOE_clean,OKUSOE,CoRE 2019,Real,Machine Learning,0.312094,4970.95,1551.4,0.8762,2.80748,24.84911,13.11418,DOI: 10.5281/zenodo.3535121,CIF (P1 Symmetry),Open Source,
UDANIY_clean,UDANIY,CoRE 2019,Real,Machine Learning,0.417441,4180.81,1745.24,0.8514,2.03957,23.87987,23.45836,DOI: 10.5281/zenodo.3541856,CIF (P1 Symmetry),Open Source,
OKUTEV_clean,OKUTEV,CoRE 2019,Real,Machine Learning,0.330655,4830.79,1597.33,0.865,2.61602,23.06458,12.98274,DOI: 10.5281/zenodo.3535124,CIF (P1 Symmetry),Open Source,
OKUSUK_clean,OKUSUK,CoRE 2019,Real,Machine Learning,0.313235,4943.87,1548.59,0.8766,2.79854,24.78598,13.19796,DOI: 10.5281/zenodo.3535122,CIF (P1 Symmetry),Open Source,
KISXIU_clean,KISXIU,CoRE 2019,Real,Machine Learning,0.429614,4074.09,1750.29,0.8452,1.96735,23.89709,23.1208,DOI: 10.5281/zenodo.3540991,CIF (P1 Symmetry),Open Source,
FORXIU_clean,FORXIU,CoRE 2019,Real,Machine Learning,0.538882,3614.4,1947.73,0.8106,1.50423,23.85454,9.25578,DOI: 10.5281/zenodo.3540570,CIF (P1 Symmetry),Open Source,
DIDDOK_CoRE,DIDDOK,CoRE,Real,Crystallographic properties,0.525842,4639.46,2439.62,0.827083,1.48716,9.60031,8.17399,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PEVQIS_CoRE,PEVQIS,CoRE,Real,Crystallographic properties,0.605776,3569.41,2162.26,0.813143,1.32199,14.89727,7.78421,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EDUTUS_clean,EDUTUS,CoRE 2019,Real,Machine Learning,0.58027,3391.37,1967.91,0.8274,1.42589,17.91796,9.30784,DOI: 10.5281/zenodo.3540400,CIF (P1 Symmetry),Open Source,
PIDNEX_clean,PIDNEX,CoRE 2019,Real,Machine Learning,0.488773,3834.91,1874.4,0.8254,1.68872,15.32333,11.13291,DOI: 10.5281/zenodo.3541465,CIF (P1 Symmetry),Open Source,
